"Year","Quarter","Location Description","Data Source","Topic Description","Measure Description","Provision Group Description","Provision","Value","Citation","Enacted Date","Effective Date","Comments"
"2014","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2014","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2013","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2013","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2013","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2013","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2013","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2013","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2013","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2013","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2012","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2012","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2012","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2012","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2012","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2012","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2012","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2012","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2011","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2011","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2011","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2011","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2011","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2011","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2011","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2011","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2010","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2010","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2010","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2010","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2010","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2010","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2010","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2010","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2009","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2009","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2009","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2009","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2009","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2009","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2009","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2009","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2008","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2008","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2008","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2008","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2008","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2008","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2008","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2008","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2007","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2007","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2007","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2007","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2007","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2007","2","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2007","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2007","1","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2006","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2006","4","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
"2006","3","Minnesota","OSH","Legislation - Preemption","Preemption on Licensure ","Restrictions","Over-the-Counter","No","MINN. STAT. ANN. § 461.19","5/30/1997","5/30/1997","A governing body shall give notice of its intention to consider adoption or substantial amendment of any local ordinance required under section 461.12 or permitted under this section. The governing body shall take reasonable steps to send notice by mail at least 30 days prior to the meeting to the last known address of each licensee or person required to hold a license under section 461.12. The notice shall state the time, place, and date of the meeting and the subject matter of the proposed ordinance."
