"Year","Quarter","Location Description","Data Source","Topic Description","Measure Description","Provision Group Description","Provision","Value","Citation","Enacted Date","Effective Date","Comments"
"2017","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2017","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2016","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2015","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2014","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2013","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2012","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2011","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2010","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2009","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2008","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2007","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","3","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","2","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2006","1","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2005","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2005","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2005","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2004","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2004","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2004","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2003","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2003","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2003","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2002","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2002","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2002","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2001","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2001","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2001","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2000","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2000","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Distribution","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"2000","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Vending Machines","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
"1999","4","Minnesota","OSH","Legislation - Preemption","Preemption on Youth Access","Restrictions","Sales to Youth","No","MINN. STAT. ANN. § 461.19","5/30/1997","8/1/1997",""
