"Year","Quarter","Location Description","Data Source","Topic Description","Measure Description","Provision Group Description","Provision","Value","Citation","Enacted Date","Effective Date","Comments"
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","No ","","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","No ","N.J. REV. STAT. § 26:3D-63","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","No Provision","","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","No Provision","","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","Not Applicable","","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","No ","","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","No ","N.J. REV. STAT. § 26:3D-63","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","1/15/2006","4/15/2006",""
"2006","3","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","No ","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","No","N.J. REV. STAT. § 26:3D-63","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","No Provision","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","No Provision","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","Not Applicable","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","No ","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","No ","N.J. REV. STAT. § 26:3D-63","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","No Provision","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","No Provision","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","Not Applicable","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","No ","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","No ","N.J. REV. STAT. § 26:3D-63","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","No Provision","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","No Provision","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","Not Applicable","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","No ","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","No ","N.J. REV. STAT. § 26:3D-63","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","No Provision","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","No Provision","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","Not Applicable","","1/15/2006","4/15/2006",""
"2006","2","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","No ","","1/15/2006","4/15/2006",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","8/9/2000",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000).","","8/9/2000",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","Aug 29, 2000","","","8/9/2000",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","8/9/2000",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","Yes","","","8/9/2000",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-49","","9/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","9/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","Aug 29, 2000","","","9/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","9/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","Yes","","","9/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-26(b)","","3/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","3/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","Aug 29, 2000","","","3/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","3/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","Yes","","","3/1/1986",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","12/9/1985",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","12/9/1985",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","Aug 29, 2000","","","12/9/1985",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","12/9/1985",""
"2006","1","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","Yes","","","12/9/1985",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","8/9/2000",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000).","","8/9/2000",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","Aug 29, 2000","","","8/9/2000",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","8/9/2000",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","Yes","","","8/9/2000",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-49","","9/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","9/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","Aug 29, 2000","","","9/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","9/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","Yes","","","9/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-26(b)","","3/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","3/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","Aug 29, 2000","","","3/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","3/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","Yes","","","3/1/1986",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","12/9/1985",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","12/9/1985",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","Aug 29, 2000","","","12/9/1985",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","12/9/1985",""
"2005","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","Yes","","","12/9/1985",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","8/9/2000",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000).","","8/9/2000",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","Aug 29, 2000","","","8/9/2000",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","8/9/2000",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","Yes","","","8/9/2000",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-49","","9/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","9/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","Aug 29, 2000","","","9/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","9/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","Yes","","","9/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-26(b)","","3/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","3/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","Aug 29, 2000","","","3/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","3/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","Yes","","","3/1/1986",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","12/9/1985",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","12/9/1985",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","Aug 29, 2000","","","12/9/1985",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","12/9/1985",""
"2004","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","Yes","","","12/9/1985",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","8/9/2000",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000).","","8/9/2000",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","Aug 29, 2000","","","8/9/2000",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","8/9/2000",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","Yes","","","8/9/2000",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-49","","9/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","9/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","Aug 29, 2000","","","9/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","9/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","Yes","","","9/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-26(b)","","3/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","3/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","Aug 29, 2000","","","3/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","3/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","Yes","","","3/1/1986",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","12/9/1985",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","12/9/1985",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","Aug 29, 2000","","","12/9/1985",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","12/9/1985",""
"2003","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","Yes","","","12/9/1985",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","8/9/2000",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000).","","8/9/2000",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","Aug 29, 2000","","","8/9/2000",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","8/9/2000",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Summary Preemption","Yes","","","8/9/2000",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-49","","9/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","9/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Holding Date(s)","Aug 29, 2000","","","9/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","9/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Government Worksites","Government worksites - Summary Preemption","Yes","","","9/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3D-26(b)","","3/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","3/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Holding Date(s)","Aug 29, 2000","","","3/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","3/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Private Worksites","Private worksites - Summary Preemption","Yes","","","3/1/1986",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","12/9/1985",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000)","","12/9/1985",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Holding Date(s)","Aug 29, 2000","","","12/9/1985",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","12/9/1985",""
"2002","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Restaurants","Restaurants - Summary Preemption","Yes","","","12/9/1985",""
"2001","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Statutory Preemption","Yes","N.J. STAT. ANN. § 26:3E-10","","8/9/2000",""
"2001","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Law Preemption","Yes","LDM, Inc. v. Princeton Regional Health Commission, 764 A.2d 507 (2000).","","8/9/2000",""
"2001","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Holding Date(s)","Aug 29, 2000","","","8/9/2000",""
"2001","4","New Jersey","OSH","Legislation - Preemption","Preemption on Smokefree Indoor Air","Bars","Bars - Case Summary Text","The Superior Court held the comprehensive legislation and intent on where and how smoking is controlled, preempted a local regulation of indoor smoking in all places, except homes, retail tobacco stores, and hotel rooms with separate ventilation systems.","","","8/9/2000",""
